ID,prediction,model_version
9cf2486c-9806-4dea-87e9-906959cd74da,cycling,d347fb6459524bb8b28cf4254ae52850
e0f387af-d08f-45a7-bdb7-4b7a0f7195c9,fighting,d347fb6459524bb8b28cf4254ae52850
3710e05c-00a4-4157-877f-335c691e2a22,sleeping,d347fb6459524bb8b28cf4254ae52850
7b48ce2d-9edc-4a88-95d4-e6697f02ae5d,fighting,d347fb6459524bb8b28cf4254ae52850
48d761e9-0b29-47ac-9ed8-af6b69a60dda,texting,d347fb6459524bb8b28cf4254ae52850
c42018d7-f176-41b8-8e8d-7085c318c8fa,fighting,d347fb6459524bb8b28cf4254ae52850
773cc324-98ce-48fe-a5f9-b07a1491e2ce,sitting,d347fb6459524bb8b28cf4254ae52850
8f0aa7cf-aebc-4f1e-8ec1-7520e7dd17e6,dancing,d347fb6459524bb8b28cf4254ae52850
2b1333da-8915-48fc-8b9c-f0f2a7b3a124,using laptop,d347fb6459524bb8b28cf4254ae52850
6557163d-7439-4c07-abf6-9a4ae7f319a8,fighting,d347fb6459524bb8b28cf4254ae52850
4e0f9b62-f053-4950-b328-d69043242747,clapping,d347fb6459524bb8b28cf4254ae52850
b853da50-667b-4a7a-a8ef-b26142de3dbf,calling,d347fb6459524bb8b28cf4254ae52850
fa92baab-635f-4f73-95ed-3840cfbe5067,using laptop,d347fb6459524bb8b28cf4254ae52850
227c2952-3183-489a-a7cf-84634519d680,using laptop,d347fb6459524bb8b28cf4254ae52850
78b16b51-56da-4031-80dc-fd3896638f76,fighting,d347fb6459524bb8b28cf4254ae52850
21d79852-d979-4a23-9cbc-55c1c5c47657,using laptop,d347fb6459524bb8b28cf4254ae52850
75e31426-a75c-4641-852b-7aae0317cdbc,listening_to_music,d347fb6459524bb8b28cf4254ae52850
154482d2-c6d1-4fd5-8b8a-dae1b01f27ac,using laptop,d347fb6459524bb8b28cf4254ae52850
dd708bb6-0aff-4a52-a1a7-6d704a14a9dd,sleeping,d347fb6459524bb8b28cf4254ae52850
7bc9fb94-8c38-4e21-b91f-815828a9c211,eating,d347fb6459524bb8b28cf4254ae52850
a867657f-610a-497f-9533-123edd458439,laughing,d347fb6459524bb8b28cf4254ae52850
f9b41a9f-f296-4a24-86ba-b0b52847ef5c,fighting,d347fb6459524bb8b28cf4254ae52850
32461e05-c71f-4ba4-bf8a-d0c9f5ab0efd,eating,d347fb6459524bb8b28cf4254ae52850
379fe838-4e70-40d3-81ec-634360c716aa,cycling,d347fb6459524bb8b28cf4254ae52850
f1b7d878-9096-4ac6-9505-b5df63da6ee6,eating,d347fb6459524bb8b28cf4254ae52850
3d542e9e-4ffa-4393-bc5b-5be16a322667,sitting,d347fb6459524bb8b28cf4254ae52850
06cdc17d-cae5-4803-91ae-5f5c585ce805,laughing,d347fb6459524bb8b28cf4254ae52850
6eb79326-59ba-4028-b700-52a392e8471a,laughing,d347fb6459524bb8b28cf4254ae52850
bc1a799a-ee16-46ff-b77d-0e5e3daf486c,using laptop,d347fb6459524bb8b28cf4254ae52850
553d19a4-df65-44a4-914e-708f79dea4f9,eating,d347fb6459524bb8b28cf4254ae52850
1d4343e2-fcab-47ed-99b0-feec411ce743,cycling,d347fb6459524bb8b28cf4254ae52850
dcae3980-9ee6-40c9-aaba-349465637816,hugging,d347fb6459524bb8b28cf4254ae52850
7635f2b9-16ed-4d53-8192-a90d2ff8f17f,using laptop,d347fb6459524bb8b28cf4254ae52850
0fb352c0-59df-4eef-aa31-512696af5ac7,laughing,d347fb6459524bb8b28cf4254ae52850
775b9e20-41a3-43d0-8a53-4cdb31e863af,eating,d347fb6459524bb8b28cf4254ae52850
e7352324-89ad-4b3c-aa87-30619fdb61b4,sleeping,d347fb6459524bb8b28cf4254ae52850
84613b67-ea24-473d-a49a-988af91b1a3b,cycling,d347fb6459524bb8b28cf4254ae52850
b525bb24-fc56-4de4-9d70-2bc836d7896c,sleeping,d347fb6459524bb8b28cf4254ae52850
4390fdb1-82f3-4ebb-b4b5-5bab505445dd,running,d347fb6459524bb8b28cf4254ae52850
42d173c5-6ba2-400d-9de1-37d869bbb138,hugging,d347fb6459524bb8b28cf4254ae52850
066bcfac-4d13-4ef9-ab75-7c6d9e6a269e,laughing,d347fb6459524bb8b28cf4254ae52850
fe3d98cc-2703-4317-b24b-c244903ee8a6,sitting,d347fb6459524bb8b28cf4254ae52850
12a8c74d-4a27-4a65-90bf-4ee226c4c6f9,sleeping,d347fb6459524bb8b28cf4254ae52850
9ce9b32e-2c0c-4925-99e5-0d23a6ca093c,dancing,d347fb6459524bb8b28cf4254ae52850
09a8f1db-d25a-4eb2-988b-31dba2de5a6d,fighting,d347fb6459524bb8b28cf4254ae52850
3147d6ef-2564-4f7b-b09d-d7c56010b3f9,texting,d347fb6459524bb8b28cf4254ae52850
de15ed7d-1802-4075-a703-bf9ab726f605,using laptop,d347fb6459524bb8b28cf4254ae52850
67d250c6-6ce1-4ee8-bd08-214fbde6c8d3,cycling,d347fb6459524bb8b28cf4254ae52850
5611014a-ed61-4a6e-9774-8a097d9bb88b,using laptop,d347fb6459524bb8b28cf4254ae52850
ffdf9579-9e45-4280-9f85-1bb6fc8adf2a,eating,d347fb6459524bb8b28cf4254ae52850
063b257e-3583-442a-bab0-1cf7d8f83126,sitting,d347fb6459524bb8b28cf4254ae52850
9d56b96c-087c-426a-8482-4453122d778f,sleeping,d347fb6459524bb8b28cf4254ae52850
10e668a0-ed66-4fa6-939a-dca40aae0e09,sitting,d347fb6459524bb8b28cf4254ae52850
89b01a9c-014f-453e-8a87-843196625dfe,dancing,d347fb6459524bb8b28cf4254ae52850
fd5f98e7-98aa-483c-b36d-1cfdf77096f4,running,d347fb6459524bb8b28cf4254ae52850
ebea0c0b-1e95-4966-ae84-5e55156f624a,sitting,d347fb6459524bb8b28cf4254ae52850
09e5c08d-3672-4746-b09a-b0cbbe8b1366,laughing,d347fb6459524bb8b28cf4254ae52850
3bb56b34-13f9-4fc6-9c73-372bc326d5d9,texting,d347fb6459524bb8b28cf4254ae52850
215e9e8c-4b69-45da-b376-5c4adbbdc09e,hugging,d347fb6459524bb8b28cf4254ae52850
e609228b-04e3-43f5-94fe-db1548aa7b2a,using laptop,d347fb6459524bb8b28cf4254ae52850
ec48c2e5-8687-4a9b-aa56-9bd368d9ab5c,eating,d347fb6459524bb8b28cf4254ae52850
b9bf1bea-f4c9-4b34-9782-eb16e1b3ea14,sleeping,d347fb6459524bb8b28cf4254ae52850
9f0fcb36-4b29-43eb-854b-69922027b2a2,sleeping,d347fb6459524bb8b28cf4254ae52850
ea47e215-4335-4747-9e3f-83f662866e78,sleeping,d347fb6459524bb8b28cf4254ae52850
3e7658d2-54a0-4e50-ae58-0f4e215b6146,drinking,d347fb6459524bb8b28cf4254ae52850
83d07c91-c71d-47fe-aea6-278d3342153c,texting,d347fb6459524bb8b28cf4254ae52850
bbb92359-b4d2-4fac-9313-12b49bd762e3,calling,d347fb6459524bb8b28cf4254ae52850
59d4fbe4-9cad-4bd1-a457-40dd3f4aff42,texting,d347fb6459524bb8b28cf4254ae52850
d0ad2109-c399-4a8f-a323-3669e3e01368,clapping,d347fb6459524bb8b28cf4254ae52850
0a2cbf72-f437-4cce-9cab-44c77281e100,calling,d347fb6459524bb8b28cf4254ae52850
045f9745-1db1-4616-b25f-67ebccd0dff3,sleeping,d347fb6459524bb8b28cf4254ae52850
a02c5d94-4adf-46d9-83de-8067d32bc48e,sleeping,d347fb6459524bb8b28cf4254ae52850
c2003176-523c-4350-909a-88c63858d4a1,using laptop,d347fb6459524bb8b28cf4254ae52850
cd78ff05-5fc8-4a3f-8718-4e27d88bbd81,sitting,d347fb6459524bb8b28cf4254ae52850
0a1cd7b8-e074-4b9c-9e33-da9f9a094060,listening_to_music,d347fb6459524bb8b28cf4254ae52850
f9a60a9a-b6eb-4a7c-b577-063c6c2613aa,drinking,d347fb6459524bb8b28cf4254ae52850
441aab9f-a9fe-4e98-8ac4-2330298e2f41,using laptop,d347fb6459524bb8b28cf4254ae52850
dcccfce4-d01e-4ab6-b23a-75d668824aab,listening_to_music,d347fb6459524bb8b28cf4254ae52850
0c78d592-b3b4-4d37-a1e4-c02c3226e659,sitting,d347fb6459524bb8b28cf4254ae52850
419c386a-0369-4e02-aa4a-9d1b6ff10487,laughing,d347fb6459524bb8b28cf4254ae52850
253723cd-1463-41cb-a629-d1217c2256ce,drinking,d347fb6459524bb8b28cf4254ae52850
74e6f005-b16f-4874-b503-12d93d49dc3b,listening_to_music,d347fb6459524bb8b28cf4254ae52850
c7885617-dea2-4e0e-87d9-179def595db0,sitting,d347fb6459524bb8b28cf4254ae52850
22d5c82d-6f43-4bf6-a458-68cd202cc8de,sleeping,d347fb6459524bb8b28cf4254ae52850
94ccbbce-fb00-4b85-8e35-dba97ad0ae08,calling,d347fb6459524bb8b28cf4254ae52850
4e4514bb-462b-4cdc-9451-1fab20cc1325,hugging,d347fb6459524bb8b28cf4254ae52850
99d58593-db0e-4aa8-937e-e794ab6aeccc,sitting,d347fb6459524bb8b28cf4254ae52850
982aa172-c9d3-45ae-9e78-10fe00ed8cd8,eating,d347fb6459524bb8b28cf4254ae52850
f4961a6c-8be2-41a1-b7bc-c6a7bf7b5e64,texting,d347fb6459524bb8b28cf4254ae52850
88b81f70-d855-4c43-8d4b-257f8b261158,calling,d347fb6459524bb8b28cf4254ae52850
c949befe-6d23-4b90-8b62-885cd0642938,dancing,d347fb6459524bb8b28cf4254ae52850
8e9a00ea-a011-4c7b-a8d0-d4987973cb80,laughing,d347fb6459524bb8b28cf4254ae52850
d9292363-a4db-464c-ad95-b48d8f040a58,hugging,d347fb6459524bb8b28cf4254ae52850
a6d1d6a9-b97b-4e3e-abaa-80f0a47f6d6a,hugging,d347fb6459524bb8b28cf4254ae52850
2a234e52-375c-4899-bed4-ba51f6afa168,clapping,d347fb6459524bb8b28cf4254ae52850
764227c2-23da-4c24-b47d-a686032a1184,sitting,d347fb6459524bb8b28cf4254ae52850
492d26ae-9916-4f71-ae69-7691c45c5dfd,sleeping,d347fb6459524bb8b28cf4254ae52850
4879e4f0-70f0-43f8-bc5d-ad1b553b15c7,sitting,d347fb6459524bb8b28cf4254ae52850
877c078a-5e27-4bf5-8981-859c22bde0d4,sleeping,d347fb6459524bb8b28cf4254ae52850
dd0415c5-32fa-4266-a290-b331851810b6,running,d347fb6459524bb8b28cf4254ae52850
aa4d82c6-c655-4d7a-9408-e0fd582392c4,sleeping,d347fb6459524bb8b28cf4254ae52850
75d4e445-f46b-4935-8b68-911c8f3ccaa0,sitting,d347fb6459524bb8b28cf4254ae52850
96875a93-da74-4ac6-a706-0d1ffb1157f1,hugging,d347fb6459524bb8b28cf4254ae52850
3d54027c-1099-4cbe-96df-b4d71249af9f,drinking,d347fb6459524bb8b28cf4254ae52850
8106ad70-5881-4ceb-9f78-f604598b0b45,listening_to_music,d347fb6459524bb8b28cf4254ae52850
8f425beb-20e7-46e6-bf54-ae95ab086a83,clapping,d347fb6459524bb8b28cf4254ae52850
c5dfe8da-ef28-458b-94ae-963b1b907919,running,d347fb6459524bb8b28cf4254ae52850
6104b7f2-b17e-4e06-b90f-49629a42963b,using laptop,d347fb6459524bb8b28cf4254ae52850
d8e8c424-f3b3-4149-88f3-6102f40ac982,laughing,d347fb6459524bb8b28cf4254ae52850
e063acec-977c-4b81-a96e-b341a61fd826,cycling,d347fb6459524bb8b28cf4254ae52850
829dddd0-8611-406b-9af2-5d028399e7d4,texting,d347fb6459524bb8b28cf4254ae52850
2df72771-1348-4f4b-b96f-0a27fe609b94,laughing,d347fb6459524bb8b28cf4254ae52850
77544d37-54c6-4766-8180-144f1dbf2736,eating,d347fb6459524bb8b28cf4254ae52850
ce60e9b6-5c07-4737-8358-d6f871b36961,sleeping,d347fb6459524bb8b28cf4254ae52850
643f9005-2a35-48a1-8a5e-49ea2bfd9f4e,running,d347fb6459524bb8b28cf4254ae52850
b880347c-4d3d-4ea6-bd0f-858659bb71f9,running,d347fb6459524bb8b28cf4254ae52850
d4c1a5b1-1058-4424-980a-42a21317c9a1,sleeping,d347fb6459524bb8b28cf4254ae52850
17a6d57b-7c4f-4909-b5b1-273ac8653dd6,calling,d347fb6459524bb8b28cf4254ae52850
07d1dfc7-fb22-47aa-b116-743b644e76b5,using laptop,d347fb6459524bb8b28cf4254ae52850
ed658400-e8ac-424d-80fd-3a3225a9c529,sleeping,d347fb6459524bb8b28cf4254ae52850
33db3a83-fef9-4ae8-b8eb-d85c3e4c9eb0,eating,d347fb6459524bb8b28cf4254ae52850
1c23997e-4738-4676-9844-e45eddcbc79f,sitting,d347fb6459524bb8b28cf4254ae52850
06619e9b-50fd-433b-9170-44528a3a18f9,eating,d347fb6459524bb8b28cf4254ae52850
bca51323-45c9-4256-a0c3-74b8e8a5085a,laughing,d347fb6459524bb8b28cf4254ae52850
ed1909cf-bf8c-41d0-a4f7-6ff51bf5c95d,laughing,d347fb6459524bb8b28cf4254ae52850
0da6211d-625a-4a07-ab37-3e28d6a7cca4,running,d347fb6459524bb8b28cf4254ae52850
0389c9e5-4e7d-4ce4-b368-80d40faa2d93,running,d347fb6459524bb8b28cf4254ae52850
84b81a58-c4ad-49e7-ba22-776ca7d34900,texting,d347fb6459524bb8b28cf4254ae52850
a9069b4a-8ad7-4c03-adf8-cdc440f8b000,sitting,d347fb6459524bb8b28cf4254ae52850
854972cc-e18a-4aba-9c1d-587ecedc33b4,listening_to_music,d347fb6459524bb8b28cf4254ae52850
a19e8a87-4d1f-4168-9fbc-4ad5f9151f01,dancing,d347fb6459524bb8b28cf4254ae52850
ddcad441-709f-4b2d-9a45-d71f86a28823,sleeping,d347fb6459524bb8b28cf4254ae52850
70819477-f612-4c7a-9c65-c8585d66309a,eating,d347fb6459524bb8b28cf4254ae52850
740f14ea-7841-4903-a3ab-a19ccc565a74,running,d347fb6459524bb8b28cf4254ae52850
96e42db5-fe4d-4460-b990-e687a547231b,hugging,d347fb6459524bb8b28cf4254ae52850
e7cb840d-c75f-4e6b-93cd-81523042353c,eating,d347fb6459524bb8b28cf4254ae52850
028f6cff-91f2-4c2a-9280-1452d8cd0f8c,using laptop,d347fb6459524bb8b28cf4254ae52850
fdbbbce3-7ab7-4049-95a3-6d7a38a2c84d,calling,d347fb6459524bb8b28cf4254ae52850
9738bf03-417e-4f30-825e-c705fa261db8,texting,d347fb6459524bb8b28cf4254ae52850
cf8620ef-3826-42ef-9e49-5a926521eb3b,hugging,d347fb6459524bb8b28cf4254ae52850
9b48a0d3-70bd-43d9-9cdb-bec519324bea,eating,d347fb6459524bb8b28cf4254ae52850
3c4bf608-e2f1-47c5-83dd-bbef22ddbc95,eating,d347fb6459524bb8b28cf4254ae52850
d06a193e-9f73-471e-beb0-76e4f34781e7,calling,d347fb6459524bb8b28cf4254ae52850
32b55296-5e31-4a2e-bd90-e80297c2d3a1,running,d347fb6459524bb8b28cf4254ae52850
dbf6c929-bdbb-4367-be26-e08927409af0,sleeping,d347fb6459524bb8b28cf4254ae52850
78d551d4-e235-4c96-8785-49b6069731e1,eating,d347fb6459524bb8b28cf4254ae52850
8921a608-6d94-46b1-988a-df751c1030da,eating,d347fb6459524bb8b28cf4254ae52850
e49db69d-e1d9-4b12-861b-7a137b41b9a3,drinking,d347fb6459524bb8b28cf4254ae52850
fa710ae7-446a-4006-baa3-8ba61fd7eabc,laughing,d347fb6459524bb8b28cf4254ae52850
46bc664d-f649-44c0-a3d3-6e3f51c1525d,laughing,d347fb6459524bb8b28cf4254ae52850
f5fcb167-0778-4645-9de8-5142afae7c08,texting,d347fb6459524bb8b28cf4254ae52850
03fd99d5-6a7a-49c7-bdea-2db994f8a368,fighting,d347fb6459524bb8b28cf4254ae52850
c89c0a93-e8a7-4ab6-9d9b-063958e5cdbf,calling,d347fb6459524bb8b28cf4254ae52850
bb286f41-42db-4f3e-bcc4-83b1e2947361,using laptop,d347fb6459524bb8b28cf4254ae52850
59e39e33-08a3-4029-9abb-948289359dcc,laughing,d347fb6459524bb8b28cf4254ae52850
e7df9a9c-f37a-4bd8-9ac4-6fd03ced63ee,eating,d347fb6459524bb8b28cf4254ae52850
8e19f29a-4e68-45da-92fc-7ed8df02c19b,fighting,d347fb6459524bb8b28cf4254ae52850
b86a1e82-2f65-4bfd-8ebf-b23bb0dc3baf,sitting,d347fb6459524bb8b28cf4254ae52850
0d73a2ba-c906-4c3a-9178-8e8d0caa4576,fighting,d347fb6459524bb8b28cf4254ae52850
b23ded7d-825b-4173-83fe-e0d16a2e4bb8,fighting,d347fb6459524bb8b28cf4254ae52850
f7a088be-c0d9-4dd4-8a55-caad4975c538,sleeping,d347fb6459524bb8b28cf4254ae52850
d2cb559a-59be-4665-87a9-f4bc5411f438,laughing,d347fb6459524bb8b28cf4254ae52850
4e28c395-daa6-447c-a2f3-7fd999b875ac,sleeping,d347fb6459524bb8b28cf4254ae52850
fbb5983d-a479-46ba-9283-fe918c5389af,running,d347fb6459524bb8b28cf4254ae52850
31fd5975-ab3c-4914-8cfd-48279edca0df,fighting,d347fb6459524bb8b28cf4254ae52850
52d8d140-7400-4b2b-9c6c-17931784884f,clapping,d347fb6459524bb8b28cf4254ae52850
4ba4ab1f-2481-4299-86f7-5c3eb39cbfcf,hugging,d347fb6459524bb8b28cf4254ae52850
8cfa7a4f-3ee5-4e2e-8ff0-6fa726c4ca1a,sitting,d347fb6459524bb8b28cf4254ae52850
f63ba4d6-6860-43d2-a078-d03dbde0fe87,eating,d347fb6459524bb8b28cf4254ae52850
20e120d5-4992-4ed4-ba82-5c3234d30cd6,listening_to_music,d347fb6459524bb8b28cf4254ae52850
27867278-bc00-4fa6-bf4e-e5df0334c1aa,listening_to_music,d347fb6459524bb8b28cf4254ae52850
fdeb92d7-68a2-4bc9-947f-07b07b1a9abf,using laptop,d347fb6459524bb8b28cf4254ae52850
c138e198-7f54-4e23-bac0-05b68b7ff37a,dancing,d347fb6459524bb8b28cf4254ae52850
0bc6392a-f230-4031-b8a6-35333cfd2a76,fighting,d347fb6459524bb8b28cf4254ae52850
e1e0f49f-e9bc-40cb-a776-7dd221a7995f,eating,d347fb6459524bb8b28cf4254ae52850
7a4dfb05-76c9-4cb6-a12f-aaca41f2b762,texting,d347fb6459524bb8b28cf4254ae52850
e10b0d72-6fbe-4e38-b6ce-85a5c62d3a15,drinking,d347fb6459524bb8b28cf4254ae52850
4ce669ac-430f-4825-a6d4-549cceb5d14f,calling,d347fb6459524bb8b28cf4254ae52850
b11bf306-9608-4970-bab3-43717117f764,sitting,d347fb6459524bb8b28cf4254ae52850
de2c4c38-2c80-42c7-b980-5ff9d2bb6af2,sitting,d347fb6459524bb8b28cf4254ae52850
eface7d3-892c-4b43-bd79-0b5a512d9408,running,d347fb6459524bb8b28cf4254ae52850
183e3c2f-7322-4b7a-93f8-d19363a37159,cycling,d347fb6459524bb8b28cf4254ae52850
a9043ea9-e67a-4d20-a0bb-ef1362fe97f0,laughing,d347fb6459524bb8b28cf4254ae52850
20fbb04f-6d32-4eb0-9827-ad12242611c4,running,d347fb6459524bb8b28cf4254ae52850
09626ebc-9a12-4df4-80ad-99be69824d8e,eating,d347fb6459524bb8b28cf4254ae52850
30a35007-c09c-48ca-aa8d-c29ff3e9a358,sleeping,d347fb6459524bb8b28cf4254ae52850
03793b04-b243-4319-b884-0f34617c2887,running,d347fb6459524bb8b28cf4254ae52850
5155f62f-554c-4790-af05-3562155cdc07,cycling,d347fb6459524bb8b28cf4254ae52850
5e42a7bb-8cd9-4288-8419-572a3e920b62,eating,d347fb6459524bb8b28cf4254ae52850
14cfca6f-8c54-4348-80f3-7c6b8db79f2d,cycling,d347fb6459524bb8b28cf4254ae52850
97f18a07-f464-4e4c-9eca-56d96139691a,dancing,d347fb6459524bb8b28cf4254ae52850
87fb29d5-ba28-4701-8df0-c63163a77744,drinking,d347fb6459524bb8b28cf4254ae52850
a561ab73-06ff-495b-b62e-3021f905b418,dancing,d347fb6459524bb8b28cf4254ae52850
6cc6a4e9-3ac1-485b-b7ce-c9e3f52c64fd,running,d347fb6459524bb8b28cf4254ae52850
172e00b7-4e14-461f-ac0d-1dd154710fd5,sitting,d347fb6459524bb8b28cf4254ae52850
eb777be2-3f04-464b-b3cd-53769c941f6f,fighting,d347fb6459524bb8b28cf4254ae52850
85d6dfeb-3f8b-44ec-8503-e86846b466c7,sleeping,d347fb6459524bb8b28cf4254ae52850
772ea63d-6f33-4da1-ac9f-ec494b2da9dc,hugging,d347fb6459524bb8b28cf4254ae52850
3f2a5c9e-7b3c-4c2f-a886-9721726a1bc1,sleeping,d347fb6459524bb8b28cf4254ae52850
c50d1154-e038-4912-ae69-536f5dfdab85,running,d347fb6459524bb8b28cf4254ae52850
00810161-f2b3-41d7-99a3-fda521f8ac15,dancing,d347fb6459524bb8b28cf4254ae52850
8dec8e84-635f-46d7-9db2-871fd5e90d33,laughing,d347fb6459524bb8b28cf4254ae52850
20db6eed-1c00-4249-8cff-2f0de6fe739f,texting,d347fb6459524bb8b28cf4254ae52850
f96e6b55-12a1-4ddb-9dac-f65b3fab1843,cycling,d347fb6459524bb8b28cf4254ae52850
d7111a4f-bb90-4d0d-86ea-f72a7d58aa27,running,d347fb6459524bb8b28cf4254ae52850
2e4b5c2c-153e-47ea-b836-c7090f092e37,eating,d347fb6459524bb8b28cf4254ae52850
823afdb4-09b6-46c1-af39-98f8bc020c25,texting,d347fb6459524bb8b28cf4254ae52850
7ef22252-db10-4b24-8cfe-12c273b8cccd,sitting,d347fb6459524bb8b28cf4254ae52850
8a9420de-c952-4639-83b5-6f5987419c07,cycling,d347fb6459524bb8b28cf4254ae52850
ad3282d8-64f4-4d50-8fa8-4ac7ee329456,listening_to_music,d347fb6459524bb8b28cf4254ae52850
3d9e4098-9567-40f2-8aed-e35fc3a9eaf9,laughing,d347fb6459524bb8b28cf4254ae52850
2ea069d3-b487-4e1b-93f6-c499a35bf1ad,eating,d347fb6459524bb8b28cf4254ae52850
bbf34666-edb3-4ce6-8714-8ac73e3b527e,sitting,d347fb6459524bb8b28cf4254ae52850
ac95c5bf-adb4-4d31-a433-4c84de408fa7,texting,d347fb6459524bb8b28cf4254ae52850
e7ffd22c-56eb-4a1b-b822-7d101ce20af9,texting,d347fb6459524bb8b28cf4254ae52850
adf916d4-7c9d-48e2-885a-97d43fc4a71f,calling,d347fb6459524bb8b28cf4254ae52850
3f373bd6-d99d-4283-b701-bdfa5099686b,laughing,d347fb6459524bb8b28cf4254ae52850
4dd3a281-0975-42cb-968b-aac61952b20c,clapping,d347fb6459524bb8b28cf4254ae52850
bc7dfaa0-bc2f-4908-bcd2-64785d2b3f4e,clapping,d347fb6459524bb8b28cf4254ae52850
bdd5f95e-bf07-4011-8c82-f220b22c8d62,fighting,d347fb6459524bb8b28cf4254ae52850
918f9c6b-1934-4903-a4dc-cce3ad98034c,hugging,d347fb6459524bb8b28cf4254ae52850
5dcf1b28-1ddd-46e2-aa22-680aa4a7b4bf,dancing,d347fb6459524bb8b28cf4254ae52850
fa001fe4-3c02-4809-a4a7-b56a7f31b52b,running,d347fb6459524bb8b28cf4254ae52850
9f958008-fb5e-4606-a21a-6bf0f94cec38,fighting,d347fb6459524bb8b28cf4254ae52850
c66d20f6-ecdf-4466-a70f-b7c2ead704bb,using laptop,d347fb6459524bb8b28cf4254ae52850
64688a54-dea4-46d5-bc46-e4fc4540e4cb,using laptop,d347fb6459524bb8b28cf4254ae52850
b59a771d-463e-477d-85f0-2543300f1c53,calling,d347fb6459524bb8b28cf4254ae52850
48aa4e3e-2d85-4a33-bea8-dc105cdeee20,listening_to_music,d347fb6459524bb8b28cf4254ae52850
6e8f3209-d7c9-432a-8d50-87206970418e,using laptop,d347fb6459524bb8b28cf4254ae52850
2543a74f-1a71-459e-8899-f61f843973a9,laughing,d347fb6459524bb8b28cf4254ae52850
e6018e61-16f9-40f9-8050-db8fcac03f2d,laughing,d347fb6459524bb8b28cf4254ae52850
437140c7-b7dc-43f6-9b92-7f0f0a0c13e1,eating,d347fb6459524bb8b28cf4254ae52850
d3405432-6e14-4da2-9a39-ada36245e4c7,calling,d347fb6459524bb8b28cf4254ae52850
cfd2c070-0e26-432b-b5ba-ff22a8506dc8,cycling,d347fb6459524bb8b28cf4254ae52850
5c25b605-63c1-43f3-a056-840aabfe6454,dancing,d347fb6459524bb8b28cf4254ae52850
49629796-824c-4109-ae7b-ebf427626e50,texting,d347fb6459524bb8b28cf4254ae52850
264a62d9-d54a-4f8e-aa7e-e34ec1dfb807,fighting,d347fb6459524bb8b28cf4254ae52850
7b7c410b-0045-4b7b-a3ac-09df22439276,eating,d347fb6459524bb8b28cf4254ae52850
37314c7f-d36c-4eb7-9dfb-9393f600a606,sleeping,d347fb6459524bb8b28cf4254ae52850
9a8bd367-3ce3-457c-827b-ba2c949b767c,fighting,d347fb6459524bb8b28cf4254ae52850
cb8d5845-d8d8-445c-b85e-281b1d4b6563,sleeping,d347fb6459524bb8b28cf4254ae52850
2b21d33e-3ac9-4b99-8c62-f555d4c3bdad,listening_to_music,d347fb6459524bb8b28cf4254ae52850
42925fb6-02cc-4758-b5e3-78a828291176,using laptop,d347fb6459524bb8b28cf4254ae52850
2d21c14a-d606-4815-8c2d-90a8a3fb6039,drinking,d347fb6459524bb8b28cf4254ae52850
9f54a513-19af-4acc-9ce1-3ba16976f773,fighting,d347fb6459524bb8b28cf4254ae52850
0b88f58f-ea3d-4cb1-bad0-cf896d1bd382,fighting,d347fb6459524bb8b28cf4254ae52850
0b565d6c-15f3-4060-adae-264f7cf77873,listening_to_music,d347fb6459524bb8b28cf4254ae52850
fd0c325e-2ac0-4a4f-afcb-8813a685a909,sleeping,d347fb6459524bb8b28cf4254ae52850
b4efd61b-bac4-4e54-9b68-8003d9cb0393,drinking,d347fb6459524bb8b28cf4254ae52850
726a170d-a09c-4b65-b645-39c70554ea9c,fighting,d347fb6459524bb8b28cf4254ae52850
bb5f8610-893c-4e8f-9006-d3d1f06ea0cb,using laptop,d347fb6459524bb8b28cf4254ae52850
e66ee3b1-0ac5-452e-ace3-08b36d4f3ca2,calling,d347fb6459524bb8b28cf4254ae52850
305bb149-e7ad-46cb-b628-72349a04d331,using laptop,d347fb6459524bb8b28cf4254ae52850
ae7c1a41-8c3f-479d-a6bb-3843d16abba6,fighting,d347fb6459524bb8b28cf4254ae52850
6c42d86c-1f85-4daa-8e2b-1f95ced97274,laughing,d347fb6459524bb8b28cf4254ae52850
cf0419d3-f70e-44b8-896a-0481c832f9e7,sitting,d347fb6459524bb8b28cf4254ae52850
3b39b791-d639-4283-92ff-9444545bd847,drinking,d347fb6459524bb8b28cf4254ae52850
1245459e-c507-4646-b6e3-b9f8cfb031a7,sitting,d347fb6459524bb8b28cf4254ae52850
9dee3210-07fb-4b12-a920-0ba8eced9152,using laptop,d347fb6459524bb8b28cf4254ae52850
2e19a227-72a0-4deb-b334-6fe2f169f2ae,using laptop,d347fb6459524bb8b28cf4254ae52850
805f7c2d-8918-4e26-bf62-6fb9b18f9b8e,cycling,d347fb6459524bb8b28cf4254ae52850
b336e1bf-9d0e-4d4e-8427-a84189a5bd82,using laptop,d347fb6459524bb8b28cf4254ae52850
473e1e20-3a26-4a46-91ee-1fef2034327c,sitting,d347fb6459524bb8b28cf4254ae52850
5c10a86a-b5d7-4854-863f-03a111570d6b,eating,d347fb6459524bb8b28cf4254ae52850
b924963e-eaad-400c-a62c-b2df6bf78b63,eating,d347fb6459524bb8b28cf4254ae52850
ebfeb32c-4165-4caf-8712-f85e6821be32,cycling,d347fb6459524bb8b28cf4254ae52850
48a9fca1-c912-4615-b864-af1a7202f8fc,laughing,d347fb6459524bb8b28cf4254ae52850
